"region","party","Year=2006"
"1273 Osby","Miljöpartiet",2.9
"1273 Osby","Socialdemokraterna",42.7
"1273 Osby","Vänsterpartiet",4.1
"1273 Osby","Sverigedemokraterna",6.5
"1273 Osby","övriga partier",1.5
"1273 Osby","ogiltiga valsedlar",..
"1273 Osby","ej röstande",..
"1275 Perstorp","Moderaterna",23.5
"1275 Perstorp","Centerpartiet",7.1
"1275 Perstorp","Folkpartiet",5.6
"1275 Perstorp","Kristdemokraterna",5.8
"1275 Perstorp","Miljöpartiet",1.7
"1275 Perstorp","Socialdemokraterna",40.9
"1275 Perstorp","Vänsterpartiet",5.4
"1275 Perstorp","Sverigedemokraterna",6.1
"1275 Perstorp","övriga partier",4.0
"1275 Perstorp","ogiltiga valsedlar",..
"1275 Perstorp","ej röstande",..
"1276 Klippan","Moderaterna",27.0
"1276 Klippan","Centerpartiet",7.3
"1276 Klippan","Folkpartiet",5.4
"1276 Klippan","Kristdemokraterna",6.5
"1276 Klippan","Miljöpartiet",2.6
"1276 Klippan","Socialdemokraterna",38.3
"1276 Klippan","Vänsterpartiet",2.9
"1276 Klippan","Sverigedemokraterna",7.5
"1276 Klippan","övriga partier",2.6
"1276 Klippan","ogiltiga valsedlar",..
"1276 Klippan","ej röstande",..
"1277 Åstorp","Moderaterna",23.4
"1277 Åstorp","Centerpartiet",5.7
"1277 Åstorp","Folkpartiet",5.1
"1277 Åstorp","Kristdemokraterna",5.0
"1277 Åstorp","Miljöpartiet",1.8
"1277 Åstorp","Socialdemokraterna",45.3
"1277 Åstorp","Vänsterpartiet",2.9
"1277 Åstorp","Sverigedemokraterna",8.4
"1277 Åstorp","övriga partier",2.4
"1277 Åstorp","ogiltiga valsedlar",..
"1277 Åstorp","ej röstande",..
"1278 Båstad","Moderaterna",41.8
"1278 Båstad","Centerpartiet",12.7
"1278 Båstad","Folkpartiet",7.7
"1278 Båstad","Kristdemokraterna",8.4
"1278 Båstad","Miljöpartiet",3.7
"1278 Båstad","Socialdemokraterna",18.2
"1278 Båstad","Vänsterpartiet",1.8
"1278 Båstad","Sverigedemokraterna",3.6
"1278 Båstad","övriga partier",2.1
"1278 Båstad","ogiltiga valsedlar",..
"1278 Båstad","ej röstande",..
"1280 Malmö","Moderaterna",28.5
"1280 Malmö","Centerpartiet",2.9
"1280 Malmö","Folkpartiet",8.9
"1280 Malmö","Kristdemokraterna",3.5
"1280 Malmö","Miljöpartiet",6.1
"1280 Malmö","Socialdemokraterna",35.2
"1280 Malmö","Vänsterpartiet",5.5
"1280 Malmö","Sverigedemokraterna",5.0
"1280 Malmö","övriga partier",4.6
"1280 Malmö","ogiltiga valsedlar",..
"1280 Malmö","ej röstande",..
"1281 Lund","Moderaterna",29.8
"1281 Lund","Centerpartiet",7.2
"1281 Lund","Folkpartiet",12.3
"1281 Lund","Kristdemokraterna",4.4
"1281 Lund","Miljöpartiet",9.1
"1281 Lund","Socialdemokraterna",25.7
"1281 Lund","Vänsterpartiet",5.9
"1281 Lund","Sverigedemokraterna",2.5
"1281 Lund","övriga partier",3.0
"1281 Lund","ogiltiga valsedlar",..
"1281 Lund","ej röstande",..
"1282 Landskrona","Moderaterna",24.2
"1282 Landskrona","Centerpartiet",3.0
"1282 Landskrona","Folkpartiet",12.2
"1282 Landskrona","Kristdemokraterna",2.7
"1282 Landskrona","Miljöpartiet",2.9
"1282 Landskrona","Socialdemokraterna",40.8
"1282 Landskrona","Vänsterpartiet",3.9
"1282 Landskrona","Sverigedemokraterna",8.2
"1282 Landskrona","övriga partier",2.1
"1282 Landskrona","ogiltiga valsedlar",..
"1282 Landskrona","ej röstande",..
"1283 Helsingborg","Moderaterna",31.5
"1283 Helsingborg","Centerpartiet",3.8
"1283 Helsingborg","Folkpartiet",8.7
"1283 Helsingborg","Kristdemokraterna",5.0
"1283 Helsingborg","Miljöpartiet",4.1
"1283 Helsingborg","Socialdemokraterna",33.2
"1283 Helsingborg","Vänsterpartiet",3.5
"1283 Helsingborg","Sverigedemokraterna",6.3
"1283 Helsingborg","övriga partier",3.9
"1283 Helsingborg","ogiltiga valsedlar",..
"1283 Helsingborg","ej röstande",..
"1284 Höganäs","Moderaterna",37.3
"1284 Höganäs","Centerpartiet",5.8
"1284 Höganäs","Folkpartiet",8.4
"1284 Höganäs","Kristdemokraterna",7.8
"1284 Höganäs","Miljöpartiet",4.0
"1284 Höganäs","Socialdemokraterna",27.2
"1284 Höganäs","Vänsterpartiet",2.4
"1284 Höganäs","Sverigedemokraterna",4.2
"1284 Höganäs","övriga partier",2.9
"1284 Höganäs","ogiltiga valsedlar",..
"1284 Höganäs","ej röstande",..
"1285 Eslöv","Moderaterna",22.2
"1285 Eslöv","Centerpartiet",9.3
"1285 Eslöv","Folkpartiet",7.0
"1285 Eslöv","Kristdemokraterna",3.8
"1285 Eslöv","Miljöpartiet",3.1
"1285 Eslöv","Socialdemokraterna",40.1
"1285 Eslöv","Vänsterpartiet",3.5
"1285 Eslöv","Sverigedemokraterna",8.4
"1285 Eslöv","övriga partier",2.4
"1285 Eslöv","ogiltiga valsedlar",..
"1285 Eslöv","ej röstande",..
"1286 Ystad","Moderaterna",31.7
"1286 Ystad","Centerpartiet",6.4
"1286 Ystad","Folkpartiet",6.5
"1286 Ystad","Kristdemokraterna",5.1
"1286 Ystad","Miljöpartiet",3.3
"1286 Ystad","Socialdemokraterna",36.8
"1286 Ystad","Vänsterpartiet",2.7
"1286 Ystad","Sverigedemokraterna",4.6
"1286 Ystad","övriga partier",3.0
"1286 Ystad","ogiltiga valsedlar",..
"1286 Ystad","ej röstande",..
"1287 Trelleborg","Moderaterna",23.8
"1287 Trelleborg","Centerpartiet",4.9
"1287 Trelleborg","Folkpartiet",6.4
"1287 Trelleborg","Kristdemokraterna",5.9
"1287 Trelleborg","Miljöpartiet",2.8
"1287 Trelleborg","Socialdemokraterna",39.8
"1287 Trelleborg","Vänsterpartiet",2.6
"1287 Trelleborg","Sverigedemokraterna",9.0
"1287 Trelleborg","övriga partier",4.9
"1287 Trelleborg","ogiltiga valsedlar",..
"1287 Trelleborg","ej röstande",..
"1290 Kristianstad","Moderaterna",26.4
"1290 Kristianstad","Centerpartiet",7.5
"1290 Kristianstad","Folkpartiet",9.8
"1290 Kristianstad","Kristdemokraterna",4.7
"1290 Kristianstad","Miljöpartiet",3.7
"1290 Kristianstad","Socialdemokraterna",36.5
"1290 Kristianstad","Vänsterpartiet",3.8
"1290 Kristianstad","Sverigedemokraterna",4.4
"1290 Kristianstad","övriga partier",3.2
"1290 Kristianstad","ogiltiga valsedlar",..
"1290 Kristianstad","ej röstande",..
"1291 Simrishamn","Moderaterna",30.9
"1291 Simrishamn","Centerpartiet",9.7
"1291 Simrishamn","Folkpartiet",6.1
"1291 Simrishamn","Kristdemokraterna",6.7
"1291 Simrishamn","Miljöpartiet",4.8
"1291 Simrishamn","Socialdemokraterna",30.2
"1291 Simrishamn","Vänsterpartiet",3.5
"1291 Simrishamn","Sverigedemokraterna",4.4
"1291 Simrishamn","övriga partier",3.7
"1291 Simrishamn","ogiltiga valsedlar",..
"1291 Simrishamn","ej röstande",..
"1292 Ängelholm","Moderaterna",35.8
"1292 Ängelholm","Centerpartiet",7.1
"1292 Ängelholm","Folkpartiet",7.2
"1292 Ängelholm","Kristdemokraterna",7.4
"1292 Ängelholm","Miljöpartiet",3.7
"1292 Ängelholm","Socialdemokraterna",27.5
"1292 Ängelholm","Vänsterpartiet",2.7
"1292 Ängelholm","Sverigedemokraterna",4.7
"1292 Ängelholm","övriga partier",4.0
"1292 Ängelholm","ogiltiga valsedlar",..
"1292 Ängelholm","ej röstande",..
"1293 Hässleholm","Moderaterna",25.3
"1293 Hässleholm","Centerpartiet",9.4
"1293 Hässleholm","Folkpartiet",6.1
"1293 Hässleholm","Kristdemokraterna",8.6
"1293 Hässleholm","Miljöpartiet",3.7
"1293 Hässleholm","Socialdemokraterna",35.0
"1293 Hässleholm","Vänsterpartiet",3.4
"1293 Hässleholm","Sverigedemokraterna",6.4
"1293 Hässleholm","övriga partier",2.1
"1293 Hässleholm","ogiltiga valsedlar",..
"1293 Hässleholm","ej röstande",..
"1315 Hylte","Moderaterna",21.7
"1315 Hylte","Centerpartiet",15.7
"1315 Hylte","Folkpartiet",5.1
"1315 Hylte","Kristdemokraterna",6.8
"1315 Hylte","Miljöpartiet",2.8
"1315 Hylte","Socialdemokraterna",38.5
"1315 Hylte","Vänsterpartiet",3.3
"1315 Hylte","Sverigedemokraterna",4.1
"1315 Hylte","övriga partier",2.0
"1315 Hylte","ogiltiga valsedlar",..
"1315 Hylte","ej röstande",..
"1380 Halmstad","Moderaterna",27.7
"1380 Halmstad","Centerpartiet",6.8
"1380 Halmstad","Folkpartiet",7.8
"1380 Halmstad","Kristdemokraterna",6.1
"1380 Halmstad","Miljöpartiet",4.3
"1380 Halmstad","Socialdemokraterna",36.1
"1380 Halmstad","Vänsterpartiet",4.4
"1380 Halmstad","Sverigedemokraterna",2.6
"1380 Halmstad","övriga partier",4.2
"1380 Halmstad","ogiltiga valsedlar",..
"1380 Halmstad","ej röstande",..
"1381 Laholm","Moderaterna",27.9
"1381 Laholm","Centerpartiet",15.8
"1381 Laholm","Folkpartiet",5.5
"1381 Laholm","Kristdemokraterna",6.4
"1381 Laholm","Miljöpartiet",3.4
"1381 Laholm","Socialdemokraterna",28.7
"1381 Laholm","Vänsterpartiet",3.7
"1381 Laholm","Sverigedemokraterna",6.1
"1381 Laholm","övriga partier",2.3
"1381 Laholm","ogiltiga valsedlar",..
"1381 Laholm","ej röstande",..
"1382 Falkenberg","Moderaterna",24.6
"1382 Falkenberg","Centerpartiet",14.8
"1382 Falkenberg","Folkpartiet",6.7
"1382 Falkenberg","Kristdemokraterna",5.7
"1382 Falkenberg","Miljöpartiet",3.9
"1382 Falkenberg","Socialdemokraterna",35.1
"1382 Falkenberg","Vänsterpartiet",3.8
"1382 Falkenberg","Sverigedemokraterna",3.0
"1382 Falkenberg","övriga partier",2.4
"1382 Falkenberg","ogiltiga valsedlar",..
"1382 Falkenberg","ej röstande",..
"1383 Varberg","Moderaterna",25.7
"1383 Varberg","Centerpartiet",12.3
"1383 Varberg","Folkpartiet",6.7
"1383 Varberg","Kristdemokraterna",6.2
"1383 Varberg","Miljöpartiet",4.3
"1383 Varberg","Socialdemokraterna",34.8
"1383 Varberg","Vänsterpartiet",4.7
"1383 Varberg","Sverigedemokraterna",2.8
"1383 Varberg","övriga partier",2.5
"1383 Varberg","ogiltiga valsedlar",..
"1383 Varberg","ej röstande",..
"1384 Kungsbacka","Moderaterna",39.7
"1384 Kungsbacka","Centerpartiet",8.4
"1384 Kungsbacka","Folkpartiet",9.9
"1384 Kungsbacka","Kristdemokraterna",8.4
"1384 Kungsbacka","Miljöpartiet",3.8
"1384 Kungsbacka","Socialdemokraterna",21.6
"1384 Kungsbacka","Vänsterpartiet",3.1
"1384 Kungsbacka","Sverigedemokraterna",2.1
"1384 Kungsbacka","övriga partier",3.0
"1384 Kungsbacka","ogiltiga valsedlar",..
"1384 Kungsbacka","ej röstande",..
"1401 Härryda","Moderaterna",29.6
"1401 Härryda","Centerpartiet",6.9
"1401 Härryda","Folkpartiet",10.7
"1401 Härryda","Kristdemokraterna",7.4
"1401 Härryda","Miljöpartiet",5.5
"1401 Härryda","Socialdemokraterna",29.2
"1401 Härryda","Vänsterpartiet",5.4
"1401 Härryda","Sverigedemokraterna",2.7
"1401 Härryda","övriga partier",2.6
"1401 Härryda","ogiltiga valsedlar",..
"1401 Härryda","ej röstande",..
"1402 Partille","Moderaterna",28.3
"1402 Partille","Centerpartiet",4.6
"1402 Partille","Folkpartiet",10.7
"1402 Partille","Kristdemokraterna",8.4
"1402 Partille","Miljöpartiet",5.2
"1402 Partille","Socialdemokraterna",30.4
"1402 Partille","Vänsterpartiet",6.1
"1402 Partille","Sverigedemokraterna",2.8
"1402 Partille","övriga partier",3.4
"1402 Partille","ogiltiga valsedlar",..
"1402 Partille","ej röstande",..
"1407 Öckerö","Moderaterna",28.4
"1407 Öckerö","Centerpartiet",3.4
"1407 Öckerö","Folkpartiet",9.3
"1407 Öckerö","Kristdemokraterna",21.7
"1407 Öckerö","Miljöpartiet",4.5
"1407 Öckerö","Socialdemokraterna",24.0
"1407 Öckerö","Vänsterpartiet",4.1
"1407 Öckerö","Sverigedemokraterna",2.3
"1407 Öckerö","övriga partier",2.5
"1407 Öckerö","ogiltiga valsedlar",..
"1407 Öckerö","ej röstande",..
"1415 Stenungsund","Moderaterna",27.8
"1415 Stenungsund","Centerpartiet",7.4
"1415 Stenungsund","Folkpartiet",9.0
"1415 Stenungsund","Kristdemokraterna",7.3
"1415 Stenungsund","Miljöpartiet",5.0
"1415 Stenungsund","Socialdemokraterna",31.4
"1415 Stenungsund","Vänsterpartiet",5.1
"1415 Stenungsund","Sverigedemokraterna",2.6
"1415 Stenungsund","övriga partier",4.3
"1415 Stenungsund","ogiltiga valsedlar",..
"1415 Stenungsund","ej röstande",..
"1419 Tjörn","Moderaterna",29.5
"1419 Tjörn","Centerpartiet",6.3
"1419 Tjörn","Folkpartiet",11.1
"1419 Tjörn","Kristdemokraterna",15.9
"1419 Tjörn","Miljöpartiet",4.2
"1419 Tjörn","Socialdemokraterna",24.8
"1419 Tjörn","Vänsterpartiet",4.0
"1419 Tjörn","Sverigedemokraterna",2.0
"1419 Tjörn","övriga partier",2.2
"1419 Tjörn","ogiltiga valsedlar",..
"1419 Tjörn","ej röstande",..
"1421 Orust","Moderaterna",25.8
"1421 Orust","Centerpartiet",11.7
"1421 Orust","Folkpartiet",8.0
"1421 Orust","Kristdemokraterna",8.0
"1421 Orust","Miljöpartiet",4.8
"1421 Orust","Socialdemokraterna",31.0
"1421 Orust","Vänsterpartiet",5.1
"1421 Orust","Sverigedemokraterna",2.6
"1421 Orust","övriga partier",3.1
"1421 Orust","ogiltiga valsedlar",..
"1421 Orust","ej röstande",..
"1427 Sotenäs","Moderaterna",30.2
"1427 Sotenäs","Centerpartiet",6.4
"1427 Sotenäs","Folkpartiet",10.3
"1427 Sotenäs","Kristdemokraterna",9.7
"1427 Sotenäs","Miljöpartiet",3.3
"1427 Sotenäs","Socialdemokraterna",31.7
"1427 Sotenäs","Vänsterpartiet",3.7
"1427 Sotenäs","Sverigedemokraterna",2.2
"1427 Sotenäs","övriga partier",2.7
"1427 Sotenäs","ogiltiga valsedlar",..
"1427 Sotenäs","ej röstande",..
"1430 Munkedal","Moderaterna",20.1
"1430 Munkedal","Centerpartiet",14.2
"1430 Munkedal","Folkpartiet",5.9
"1430 Munkedal","Kristdemokraterna",8.0
"1430 Munkedal","Miljöpartiet",3.3
"1430 Munkedal","Socialdemokraterna",38.3
"1430 Munkedal","Vänsterpartiet",4.7
"1430 Munkedal","Sverigedemokraterna",3.3
"1430 Munkedal","övriga partier",2.2
"1430 Munkedal","ogiltiga valsedlar",..
"1430 Munkedal","ej röstande",..
"1435 Tanum","Moderaterna",26.8
"1435 Tanum","Centerpartiet",19.0
"1435 Tanum","Folkpartiet",8.7
"1435 Tanum","Kristdemokraterna",7.1
"1435 Tanum","Miljöpartiet",4.7
"1435 Tanum","Socialdemokraterna",25.2
"1435 Tanum","Vänsterpartiet",3.5
"1435 Tanum","Sverigedemokraterna",2.2
"1435 Tanum","övriga partier",2.7
"1435 Tanum","ogiltiga valsedlar",..
"1435 Tanum","ej röstande",..
"1438 Dals-Ed","Moderaterna",19.8
"1438 Dals-Ed","Centerpartiet",17.1
"1438 Dals-Ed","Folkpartiet",4.7
"1438 Dals-Ed","Kristdemokraterna",12.0
"1438 Dals-Ed","Miljöpartiet",2.8
"1438 Dals-Ed","Socialdemokraterna",33.9
"1438 Dals-Ed","Vänsterpartiet",3.1
"1438 Dals-Ed","Sverigedemokraterna",1.9
"1438 Dals-Ed","övriga partier",4.7
"1438 Dals-Ed","ogiltiga valsedlar",..
"1438 Dals-Ed","ej röstande",..
"1439 Färgelanda","Moderaterna",17.5
"1439 Färgelanda","Centerpartiet",18.7
"1439 Färgelanda","Folkpartiet",6.3
"1439 Färgelanda","Kristdemokraterna",5.6
"1439 Färgelanda","Miljöpartiet",2.1
"1439 Färgelanda","Socialdemokraterna",38.1
"1439 Färgelanda","Vänsterpartiet",3.7
"1439 Färgelanda","Sverigedemokraterna",4.2
"1439 Färgelanda","övriga partier",3.6
"1439 Färgelanda","ogiltiga valsedlar",..
"1439 Färgelanda","ej röstande",..
"1440 Ale","Moderaterna",21.2
"1440 Ale","Centerpartiet",7.0
"1440 Ale","Folkpartiet",7.2
"1440 Ale","Kristdemokraterna",7.1
"1440 Ale","Miljöpartiet",4.2
"1440 Ale","Socialdemokraterna",40.0
"1440 Ale","Vänsterpartiet",7.2
"1440 Ale","Sverigedemokraterna",3.9
"1440 Ale","övriga partier",2.2
"1440 Ale","ogiltiga valsedlar",..
"1440 Ale","ej röstande",..
"1441 Lerum","Moderaterna",30.0
"1441 Lerum","Centerpartiet",6.3
"1441 Lerum","Folkpartiet",10.2
"1441 Lerum","Kristdemokraterna",8.8
"1441 Lerum","Miljöpartiet",6.4
"1441 Lerum","Socialdemokraterna",27.5
"1441 Lerum","Vänsterpartiet",5.6
"1441 Lerum","Sverigedemokraterna",2.5
"1441 Lerum","övriga partier",2.8
"1441 Lerum","ogiltiga valsedlar",..
"1441 Lerum","ej röstande",..
"1442 Vårgårda","Moderaterna",18.4
"1442 Vårgårda","Centerpartiet",13.6
"1442 Vårgårda","Folkpartiet",7.6
"1442 Vårgårda","Kristdemokraterna",16.6
"1442 Vårgårda","Miljöpartiet",4.7
"1442 Vårgårda","Socialdemokraterna",29.5
"1442 Vårgårda","Vänsterpartiet",4.2
"1442 Vårgårda","Sverigedemokraterna",3.2
"1442 Vårgårda","övriga partier",2.2
"1442 Vårgårda","ogiltiga valsedlar",..
"1442 Vårgårda","ej röstande",..
"1443 Bollebygd","Moderaterna",27.1
"1443 Bollebygd","Centerpartiet",9.4
"1443 Bollebygd","Folkpartiet",6.6
"1443 Bollebygd","Kristdemokraterna",8.5
"1443 Bollebygd","Miljöpartiet",3.5
"1443 Bollebygd","Socialdemokraterna",32.4
"1443 Bollebygd","Vänsterpartiet",5.6
"1443 Bollebygd","Sverigedemokraterna",3.8
"1443 Bollebygd","övriga partier",3.2
"1443 Bollebygd","ogiltiga valsedlar",..
"1443 Bollebygd","ej röstande",..
"1444 Grästorp","Moderaterna",29.5
"1444 Grästorp","Centerpartiet",16.4
"1444 Grästorp","Folkpartiet",4.5
"1444 Grästorp","Kristdemokraterna",6.4
"1444 Grästorp","Miljöpartiet",2.4
"1444 Grästorp","Socialdemokraterna",32.6
"1444 Grästorp","Vänsterpartiet",3.6
"1444 Grästorp","Sverigedemokraterna",2.3
"1444 Grästorp","övriga partier",2.4
"1444 Grästorp","ogiltiga valsedlar",..
"1444 Grästorp","ej röstande",..
"1445 Essunga","Moderaterna",27.4
"1445 Essunga","Centerpartiet",18.2
"1445 Essunga","Folkpartiet",4.6
"1445 Essunga","Kristdemokraterna",7.5
"1445 Essunga","Miljöpartiet",3.0
"1445 Essunga","Socialdemokraterna",29.8
"1445 Essunga","Vänsterpartiet",4.3
"1445 Essunga","Sverigedemokraterna",2.9
"1445 Essunga","övriga partier",2.2
"1445 Essunga","ogiltiga valsedlar",..
"1445 Essunga","ej röstande",..
"1446 Karlsborg","Moderaterna",22.1
"1446 Karlsborg","Centerpartiet",13.5
"1446 Karlsborg","Folkpartiet",6.1
"1446 Karlsborg","Kristdemokraterna",7.4
"1446 Karlsborg","Miljöpartiet",2.8
"1446 Karlsborg","Socialdemokraterna",39.4
"1446 Karlsborg","Vänsterpartiet",3.8
"1446 Karlsborg","Sverigedemokraterna",2.6
"1446 Karlsborg","övriga partier",2.3
"1446 Karlsborg","ogiltiga valsedlar",..
"1446 Karlsborg","ej röstande",..
"1447 Gullspång","Moderaterna",17.8
"1447 Gullspång","Centerpartiet",11.2
"1447 Gullspång","Folkpartiet",4.7
"1447 Gullspång","Kristdemokraterna",7.0
"1447 Gullspång","Miljöpartiet",3.0
"1447 Gullspång","Socialdemokraterna",43.1
"1447 Gullspång","Vänsterpartiet",5.3
"1447 Gullspång","Sverigedemokraterna",3.7
"1447 Gullspång","övriga partier",4.3
"1447 Gullspång","ogiltiga valsedlar",..
"1447 Gullspång","ej röstande",..
"1452 Tranemo","Moderaterna",21.2
"1452 Tranemo","Centerpartiet",17.6
"1452 Tranemo","Folkpartiet",5.8
"1452 Tranemo","Kristdemokraterna",6.5
"1452 Tranemo","Miljöpartiet",3.1
"1452 Tranemo","Socialdemokraterna",36.1
"1452 Tranemo","Vänsterpartiet",3.5
"1452 Tranemo","Sverigedemokraterna",3.9
"1452 Tranemo","övriga partier",2.4
"1452 Tranemo","ogiltiga valsedlar",..
"1452 Tranemo","ej röstande",..
"1460 Bengtsfors","Moderaterna",16.6
"1460 Bengtsfors","Centerpartiet",14.4
"1460 Bengtsfors","Folkpartiet",4.9
"1460 Bengtsfors","Kristdemokraterna",6.9
"1460 Bengtsfors","Miljöpartiet",4.1
"1460 Bengtsfors","Socialdemokraterna",42.8
"1460 Bengtsfors","Vänsterpartiet",5.5
"1460 Bengtsfors","Sverigedemokraterna",2.1
"1460 Bengtsfors","övriga partier",2.8
"1460 Bengtsfors","ogiltiga valsedlar",..
"1460 Bengtsfors","ej röstande",..
"1461 Mellerud","Moderaterna",20.5
"1461 Mellerud","Centerpartiet",15.9
"1461 Mellerud","Folkpartiet",5.3
"1461 Mellerud","Kristdemokraterna",9.4
"1461 Mellerud","Miljöpartiet",3.1
"1461 Mellerud","Socialdemokraterna",34.2
"1461 Mellerud","Vänsterpartiet",5.0
"1461 Mellerud","Sverigedemokraterna",4.3
"1461 Mellerud","övriga partier",2.2
"1461 Mellerud","ogiltiga valsedlar",..
"1461 Mellerud","ej röstande",..
"1462 Lilla Edet","Moderaterna",17.7
"1462 Lilla Edet","Centerpartiet",9.1
"1462 Lilla Edet","Folkpartiet",5.4
"1462 Lilla Edet","Kristdemokraterna",5.5
"1462 Lilla Edet","Miljöpartiet",3.8
"1462 Lilla Edet","Socialdemokraterna",42.5
"1462 Lilla Edet","Vänsterpartiet",7.9
"1462 Lilla Edet","Sverigedemokraterna",5.2
"1462 Lilla Edet","övriga partier",3.0
"1462 Lilla Edet","ogiltiga valsedlar",..
"1462 Lilla Edet","ej röstande",..
"1463 Mark","Moderaterna",20.4
"1463 Mark","Centerpartiet",11.8
"1463 Mark","Folkpartiet",5.3
"1463 Mark","Kristdemokraterna",7.8
"1463 Mark","Miljöpartiet",4.0
"1463 Mark","Socialdemokraterna",38.3
"1463 Mark","Vänsterpartiet",6.4
"1463 Mark","Sverigedemokraterna",2.9
"1463 Mark","övriga partier",3.0
"1463 Mark","ogiltiga valsedlar",..
"1463 Mark","ej röstande",..
"1465 Svenljunga","Moderaterna",24.0
"1465 Svenljunga","Centerpartiet",16.3
"1465 Svenljunga","Folkpartiet",6.2
"1465 Svenljunga","Kristdemokraterna",7.7
"1465 Svenljunga","Miljöpartiet",2.2
"1465 Svenljunga","Socialdemokraterna",34.2
"1465 Svenljunga","Vänsterpartiet",2.6
"1465 Svenljunga","Sverigedemokraterna",2.9
"1465 Svenljunga","övriga partier",4.0
"1465 Svenljunga","ogiltiga valsedlar",..
"1465 Svenljunga","ej röstande",..
"1466 Herrljunga","Moderaterna",21.3
"1466 Herrljunga","Centerpartiet",15.5
"1466 Herrljunga","Folkpartiet",6.9
"1466 Herrljunga","Kristdemokraterna",10.6
"1466 Herrljunga","Miljöpartiet",3.2
"1466 Herrljunga","Socialdemokraterna",31.0
"1466 Herrljunga","Vänsterpartiet",4.9
"1466 Herrljunga","Sverigedemokraterna",3.6
"1466 Herrljunga","övriga partier",3.0
"1466 Herrljunga","ogiltiga valsedlar",..
"1466 Herrljunga","ej röstande",..
"1470 Vara","Moderaterna",28.6
"1470 Vara","Centerpartiet",16.0
"1470 Vara","Folkpartiet",4.9
"1470 Vara","Kristdemokraterna",7.8
"1470 Vara","Miljöpartiet",2.3
"1470 Vara","Socialdemokraterna",32.1
"1470 Vara","Vänsterpartiet",4.1
"1470 Vara","Sverigedemokraterna",2.2
"1470 Vara","övriga partier",1.9
"1470 Vara","ogiltiga valsedlar",..
"1470 Vara","ej röstande",..
"1471 Götene","Moderaterna",21.0
"1471 Götene","Centerpartiet",10.9
"1471 Götene","Folkpartiet",5.5
"1471 Götene","Kristdemokraterna",10.8
"1471 Götene","Miljöpartiet",3.9
"1471 Götene","Socialdemokraterna",38.6
"1471 Götene","Vänsterpartiet",4.7
"1471 Götene","Sverigedemokraterna",2.6
"1471 Götene","övriga partier",2.0
"1471 Götene","ogiltiga valsedlar",..
"1471 Götene","ej röstande",..
"1472 Tibro","Moderaterna",19.7
"1472 Tibro","Centerpartiet",9.8
"1472 Tibro","Folkpartiet",7.0
"1472 Tibro","Kristdemokraterna",10.3
"1472 Tibro","Miljöpartiet",2.9
"1472 Tibro","Socialdemokraterna",40.3
"1472 Tibro","Vänsterpartiet",4.6
"1472 Tibro","Sverigedemokraterna",3.3
"1472 Tibro","övriga partier",2.3
"1472 Tibro","ogiltiga valsedlar",..
"1472 Tibro","ej röstande",..
"1473 Töreboda","Moderaterna",21.2
"1473 Töreboda","Centerpartiet",14.0
"1473 Töreboda","Folkpartiet",4.0
"1473 Töreboda","Kristdemokraterna",6.9
"1473 Töreboda","Miljöpartiet",3.1
"1473 Töreboda","Socialdemokraterna",39.9
"1473 Töreboda","Vänsterpartiet",5.2
"1473 Töreboda","Sverigedemokraterna",3.0
"1473 Töreboda","övriga partier",2.7
"1473 Töreboda","ogiltiga valsedlar",..
"1473 Töreboda","ej röstande",..
"1480 Göteborg","Moderaterna",26.9
"1480 Göteborg","Centerpartiet",4.5
"1480 Göteborg","Folkpartiet",10.2
"1480 Göteborg","Kristdemokraterna",6.7
"1480 Göteborg","Miljöpartiet",8.4
"1480 Göteborg","Socialdemokraterna",28.9
"1480 Göteborg","Vänsterpartiet",8.7
"1480 Göteborg","Sverigedemokraterna",2.5
"1480 Göteborg","övriga partier",3.1
"1480 Göteborg","ogiltiga valsedlar",..
"1480 Göteborg","ej röstande",..
"1481 Mölndal","Moderaterna",27.8
"1481 Mölndal","Centerpartiet",5.6
"1481 Mölndal","Folkpartiet",11.6
"1481 Mölndal","Kristdemokraterna",7.6
"1481 Mölndal","Miljöpartiet",5.5
"1481 Mölndal","Socialdemokraterna",29.9
"1481 Mölndal","Vänsterpartiet",6.1
"1481 Mölndal","Sverigedemokraterna",3.3
"1481 Mölndal","övriga partier",2.5
"1481 Mölndal","ogiltiga valsedlar",..
"1481 Mölndal","ej röstande",..
"1482 Kungälv","Moderaterna",26.2
"1482 Kungälv","Centerpartiet",7.9
"1482 Kungälv","Folkpartiet",8.8
"1482 Kungälv","Kristdemokraterna",8.7
"1482 Kungälv","Miljöpartiet",4.5
"1482 Kungälv","Socialdemokraterna",33.0
"1482 Kungälv","Vänsterpartiet",5.1
"1482 Kungälv","Sverigedemokraterna",3.5
"1482 Kungälv","övriga partier",2.4
"1482 Kungälv","ogiltiga valsedlar",..
"1482 Kungälv","ej röstande",..
"1484 Lysekil","Moderaterna",20.7
"1484 Lysekil","Centerpartiet",4.8
"1484 Lysekil","Folkpartiet",10.2
"1484 Lysekil","Kristdemokraterna",6.0
"1484 Lysekil","Miljöpartiet",4.7
"1484 Lysekil","Socialdemokraterna",42.9
"1484 Lysekil","Vänsterpartiet",5.5
"1484 Lysekil","Sverigedemokraterna",2.5
"1484 Lysekil","övriga partier",2.7
"1484 Lysekil","ogiltiga valsedlar",..
"1484 Lysekil","ej röstande",..
"1485 Uddevalla","Moderaterna",23.1
"1485 Uddevalla","Centerpartiet",6.1
